APPL_ID,POD_ID,LATITUDE,LONGITUDE,WATERSHED,SUBWATERSHED,LEGAL_DELTA,WEIGHT_DIR,WEIGHT_STOR
S018603,53875,38.8615,-121.7689,Sacramento,Sacramento Valley Floor,FALSE,1,1
S018606,54719,38.9854,-121.5902,Sacramento,Sacramento Valley Floor,FALSE,1,1
S018611,53876,37.6951,-121.2036,San Joaquin,Stanislaus,FALSE,1,1
S018613,54731,39.7974,-122.0212,Sacramento,Upper Sacramento Valley,FALSE,1,1
S018614,53954,38.3468,-121.5487,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018616,54733,39.3565,-121.6371,Sacramento,Sacramento Valley Floor,FALSE,1,1
S018617,53960,38.3471,-121.5485,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018623,54752,40.40961,-122.18562,Sacramento,Sacramento Bend,FALSE,1,1
S018624,54753,38.2829,-121.429,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018634,53972,37.8762,-121.3835,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018635,53974,37.8845,-121.4093,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018636,54788,38.1513,-121.2187,San Joaquin,Mokelumne,FALSE,1,1
S018637,53977,37.8862,-121.4031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018639,53979,38.259,-121.464,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018643,53982,37.9339,-121.4316,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018645,55364,37.8824,-121.3315,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018646,53984,37.8815,-121.3859,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018647,54795,39.2556,-122.0092,Sacramento,Sacramento Valley Floor,FALSE,1,1
S018648,55365,37.9012,-121.3256,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018649,55366,38.2297,-121.4903,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018650,55374,37.7498,-121.3031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018652,55375,38.20394167,-121.4187806,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018653,55376,37.782,-121.4031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018654,55377,37.9002,-121.4961,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018656,55378,38.4471,-121.577,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018659,55396,38.441,-121.5646,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018662,55399,38.086,-121.427,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018664,55402,38.087,-121.4238,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018665,55403,38.2402,-121.5443,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018667,55404,38.0863,-121.417,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018670,54804,39.9629,-122.0339,Sacramento,Upper Sacramento Valley,FALSE,1,1
S018673,54807,40.5664,-122.0279,Sacramento,Sacramento Bend,FALSE,1,1
S018689,54818,40.5923,-121.9163,Sacramento,Sacramento Bend,FALSE,1,1
S018690,55405,37.9295,-121.6077,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018693,55406,38.2903,-121.6275,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018695,55407,38.2039,-121.4325,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018696,55408,38.204,-121.4304,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018697,55441,38.147,-121.4146,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018698,55442,38.0029,-121.4001,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018699,55443,38.0055,-121.3936,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018700,53891,37.9992,-121.4037,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018701,53894,37.9894,-121.3967,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018702,53896,37.9941,-121.4097,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018703,53897,37.9904,-121.4004,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018705,54760,37.6188,-120.8213,San Joaquin,Tuolumne,FALSE,1,1
S018708,53900,38.4633,-121.5685,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018709,55139,38.4384,-121.5552,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018734,55381,37.8889,-119.8318,San Joaquin,Tuolumne,FALSE,1,1
S018736,53904,38.2078,-121.0769,San Joaquin,Mokelumne,FALSE,1,1
S018746,53895,38.1344,-121.5074,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018747,53906,38.1294,-121.5046,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018748,53918,38.1285,-121.4999,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018749,53929,38.1837,-121.5867,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018754,53920,37.7696,-121.3679,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018759,53924,37.8096,-121.5588,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018762,59097,37.8761,-121.7664,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S018764,52377,38.0028,-121.2677,San Joaquin,Calaveras,FALSE,1,1
S018765,53925,37.7499,-121.3034,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018766,55337,37.9144,-121.5452,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018767,55401,41.1718,-121.1524,Sacramento,Sacramento Bend,FALSE,1,1
S018768,55410,37.8972,-121.3282,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018769,55338,37.929,-121.5574,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018770,55411,41.1547,-121.145,Sacramento,Sacramento Bend,FALSE,1,1
S018773,55428,41.1544,-121.1489,Sacramento,Sacramento Bend,FALSE,1,1
S018774,55429,37.939,-121.5593,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018776,55431,41.158,-121.1449,Sacramento,Sacramento Bend,FALSE,1,1
S018779,55434,37.5177,-120.4372,San Joaquin,Merced,FALSE,1,1
S018783,53926,38.3261,-121.5744,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018785,55469,41.1553,-121.144,Sacramento,Sacramento Bend,FALSE,1,1
S018790,53932,37.9013,-121.4708,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018792,53934,37.8203,-121.4466,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018793,53936,37.9012,-121.471,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018796,53945,37.8991,-121.4755,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018798,53947,37.8223,-121.3399,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018799,53950,37.9051,-121.4638,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018801,54915,38.0848,-121.4754,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018802,54916,37.92,-121.4574,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018805,54917,37.92,-121.458,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018806,52378,37.7819,-121.4031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018808,54177,37.92,-121.4628,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018810,54178,37.9073,-121.4596,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018811,54179,37.9201,-121.4672,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018813,54180,37.9167,-121.4459,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018814,54181,37.9201,-121.4695,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018816,54183,37.9201,-121.4753,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018817,54184,37.9201,-121.472,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018819,54185,37.9201,-121.4754,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018820,54186,37.9201,-121.4741,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018823,53962,38.2039,-121.4303,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018825,53965,37.9143,-121.5317,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018826,53970,38.2039,-121.4303,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018829,53975,38.204,-121.4324,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018831,53981,38.1189,-121.5867,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018834,53983,37.9143,-121.5351,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018837,53985,37.9142,-121.5422,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018840,53991,37.9251,-121.5331,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018844,54042,38.204,-121.4324,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018855,54051,37.9889,-121.3953,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018856,55025,41.4156,-120.9938,Sacramento,Sacramento Bend,FALSE,1,1
S018859,54052,38.3387,-121.5624,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018861,55049,39.1527,-122.9176,Sacramento,Cache,FALSE,1,1
S018864,55069,39.1569,-122.9198,Sacramento,Cache,FALSE,1,1
S018865,54053,38.1771,-121.1607,San Joaquin,Mokelumne,FALSE,1,1
S018868,54168,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S018870,54057,37.9865,-121.3911,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018871,54059,37.7291,-121.2753,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018872,54061,37.9776,-121.3725,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018873,55073,37.6991,-121.1682,San Joaquin,Stanislaus,FALSE,1,1
S018874,54167,37.7393,-121.27,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018877,54171,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S018878,54062,37.9965,-121.3718,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018879,53952,37.9833,-121.3871,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018880,54067,38.316,-121.5907,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018881,54069,37.997,-121.3726,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018883,55077,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S018884,54070,37.9789,-121.3817,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018886,54074,38.3138,-121.5789,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018887,54077,37.9201,-121.4944,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018889,55080,41.2162,-121.1425,Sacramento,Sacramento Bend,FALSE,1,1
S018890,54080,37.9201,-121.4841,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018891,55082,41.2178,-121.1347,Sacramento,Sacramento Bend,FALSE,1,1
S018892,55083,41.2086,-121.1377,Sacramento,Sacramento Bend,FALSE,1,1
S018893,54166,37.77,-121.3858,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018894,54083,37.9759,-121.6041,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018895,55084,41.4078,-120.9754,Sacramento,Sacramento Bend,FALSE,1,1
S018896,55085,41.2113,-121.1284,Sacramento,Sacramento Bend,FALSE,1,1
S018898,55087,41.0746,-121.1284,Sacramento,Sacramento Bend,FALSE,1,1
S018899,54137,37.92,-121.4888,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018900,54846,40.6159,-121.9316,Sacramento,Sacramento Bend,FALSE,1,1
S018901,54848,41.2218,-121.1316,Sacramento,Sacramento Bend,FALSE,1,1
S018902,54084,37.9441,-121.3723,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018903,54085,37.976,-121.605,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018905,54087,37.7698,-121.3681,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018906,54092,37.976,-121.6109,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018907,54093,37.7732,-121.3967,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018909,54878,41.2094,-121.1372,Sacramento,Sacramento Bend,FALSE,1,1
S018910,54879,41.1992,-121.1289,Sacramento,Sacramento Bend,FALSE,1,1
S018911,54094,37.782,-121.4031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018912,54880,41.209,-121.1372,Sacramento,Sacramento Bend,FALSE,1,1
S018913,54881,41.2091,-121.1459,Sacramento,Sacramento Bend,FALSE,1,1
S018914,54182,37.92,-121.4802,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018915,54882,41.1705,-121.1516,Sacramento,Sacramento Bend,FALSE,1,1
S018916,54883,41.0769,-121.1233,Sacramento,Sacramento Bend,FALSE,1,1
S018917,54095,37.7837,-121.413,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018919,54884,41.119,-121.144,Sacramento,Sacramento Bend,FALSE,1,1
S018920,54885,41.1166,-121.1451,Sacramento,Sacramento Bend,FALSE,1,1
S018921,54096,38.0233,-121.3926,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018922,54097,37.9724,-121.5954,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018923,54886,41.1536,-121.1484,Sacramento,Sacramento Bend,FALSE,1,1
S018924,54887,38.0219,-121.3909,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018925,54103,37.9649,-121.6041,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018927,54104,38.0171,-121.3883,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018928,54105,37.9549,-121.6157,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018929,54889,37.513,-120.4468,San Joaquin,Merced,FALSE,1,1
S018930,54106,38.0116,-121.3885,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018931,54117,37.9547,-121.6118,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018932,54890,40.5663,-122.0279,Sacramento,Sacramento Bend,FALSE,1,1
S018933,54118,38.0097,-121.3924,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018934,54119,37.9546,-121.6081,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018935,54891,41.1105,-121.135,Sacramento,Sacramento Bend,FALSE,1,1
S018936,54120,38.0071,-121.3983,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018937,54121,37.9547,-121.6051,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018939,54122,37.9758,-121.6272,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018940,54123,37.958,-121.6046,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018941,54893,41.1167,-121.1452,Sacramento,Sacramento Bend,FALSE,1,1
S018942,54124,37.9759,-121.6248,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018943,54125,37.9759,-121.604,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018945,54126,37.9759,-121.6267,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018946,54127,37.9673,-121.5954,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018947,54895,41.1717,-121.1523,Sacramento,Sacramento Bend,FALSE,1,1
S018948,54129,37.976,-121.617,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018949,54140,37.9651,-121.5959,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018950,54896,41.1717,-121.1524,Sacramento,Sacramento Bend,FALSE,1,1
S018951,54131,37.9621,-121.6045,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018952,54133,37.9547,-121.6178,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018954,54141,38.0266,-121.3999,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018955,52456,37.9333,-121.5293,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018956,52469,38.351,-121.5354,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018958,52438,37.9294,-121.5336,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018959,52468,38.3552,-121.531,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018961,54143,38.0275,-121.4019,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018962,52467,38.2903,-121.6254,Sacramento,Sacramento Valley Floor,TRUE,1,1
S018964,54145,38.0288,-121.4049,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018965,52466,41.2554,-121.8364,Sacramento,Sacramento Bend,FALSE,1,1
S018966,54310,37.7672,-121.3512,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018967,52437,37.9992,-121.621,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018968,52464,38.2044,-121.4142,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018969,54311,37.9671,-121.1338,San Joaquin,Calaveras,FALSE,1,1
S018970,52457,37.9372,-121.5337,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018971,52470,37.7731,-121.3946,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018972,54313,37.7835,-121.4129,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018973,54898,40.4129,-121.9443,Sacramento,Sacramento Bend,FALSE,1,1
S018975,54314,38.0254,-121.3972,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018976,52462,37.7696,-121.3679,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018977,52472,37.7836,-121.4131,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018978,54899,37.6946,-121.207,San Joaquin,Stanislaus,TRUE,1,1
S018979,52461,40.5664,-122.0279,Sacramento,Sacramento Bend,FALSE,1,1
S018980,52471,37.9897,-121.085,San Joaquin,Calaveras,FALSE,1,1
S018981,54317,37.8534,-121.173,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S018982,52459,37.7672,-121.3513,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018983,52473,37.7819,-121.4031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018984,54900,37.6946,-121.2208,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018985,52458,37.9388,-121.5341,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018987,54318,37.9228,-121.5544,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018989,54147,37.9601,-121.458,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S018992,52365,37.8377,-121.1448,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S018995,52376,37.8535,-121.1456,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019001,52366,37.8355,-121.1219,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019004,52369,37.8763,-121.3314,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019007,52370,37.8817,-121.2493,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019013,52368,37.837,-121.1387,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019016,52367,37.8357,-121.118,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019017,54274,37.9159,-121.5643,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019020,54920,37.8738,-121.3765,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019023,54921,37.8187,-121.3504,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019024,54922,37.96,-121.35,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019026,54923,37.9016,-121.3264,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019029,54957,37.8247,-121.3764,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019032,54959,37.846,-121.3802,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019033,52357,38.0647,-120.9869,San Joaquin,Calaveras,FALSE,1,1
S019035,54961,37.8971,-121.3277,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019036,52356,38.1685,-121.5988,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019038,54963,37.8112,-121.4154,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019042,54966,38.2389,-121.5318,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019044,54968,37.8664,-121.3755,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019048,54970,37.8971,-121.3277,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019050,54971,37.8762,-121.3833,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019051,54972,37.8196,-121.4061,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019052,54975,38.1913,-121.1103,San Joaquin,Mokelumne,FALSE,1,1
S019053,54980,37.7343,-121.296,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019054,55008,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S019055,54982,38.1907,-121.1171,San Joaquin,Mokelumne,FALSE,1,1
S019056,54984,37.7195,-121.278,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019057,54992,38.0317,-121.4033,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019058,55009,38.06,-121.46,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019060,55010,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S019061,54998,37.8189,-121.4536,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019062,55011,37.6836,-121.2232,San Joaquin,Stanislaus,FALSE,1,1
S019063,55001,38.4356,-121.5233,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019064,55333,37.7699,-121.3862,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019065,55013,37.7104,-121.2689,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019066,55016,38.4539,-121.5028,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019068,55017,37.7195,-121.2594,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019069,55018,37.7806,-121.5169,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019070,55019,38.1787,-121.1354,San Joaquin,Mokelumne,FALSE,1,1
S019071,55020,37.77,-121.3858,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019072,55029,37.709,-121.2791,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019073,55030,37.7774,-121.3894,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019075,55032,38.0759,-121.4708,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019076,55033,37.8022,-121.4628,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019077,55094,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S019079,55034,37.7806,-121.4014,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019081,55035,37.7819,-121.4031,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019082,55098,38.0628,-121.4599,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019083,55099,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S019084,55036,37.7774,-121.3894,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019085,55037,38.0735,-120.9275,San Joaquin,Calaveras,FALSE,1,1
S019086,55038,37.7212,-121.2686,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019087,55039,38.2014,-121.6099,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019088,55051,38.1691,-121.3203,San Joaquin,Mokelumne,FALSE,1,1
S019089,55052,37.7211,-121.2593,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019090,55054,38.2015,-121.6101,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019091,55101,38.073,-120.9252,San Joaquin,Calaveras,FALSE,1,1
S019092,55055,37.7153,-121.2582,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019093,55056,37.8546,-121.1775,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019094,55057,38.0434,-121.0252,San Joaquin,Calaveras,FALSE,1,1
S019095,55058,37.7391,-121.2706,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019096,55059,37.8532,-121.1731,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
S019097,55062,38.0496,-121.057,San Joaquin,Calaveras,FALSE,1,1
S019098,55063,37.7246,-121.2607,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019099,55064,38.2017,-121.6097,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019100,54055,38.0513,-121.0518,San Joaquin,Calaveras,FALSE,1,1
S019101,54056,37.7286,-121.275,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019102,54135,38.0739,-120.927,San Joaquin,Calaveras,FALSE,1,1
S019103,54058,38.0218,-121.0611,San Joaquin,Calaveras,FALSE,1,1
S019104,55129,37.6951,-121.2061,San Joaquin,Stanislaus,FALSE,1,1
S019105,55104,38.0697,-120.9115,San Joaquin,Calaveras,FALSE,1,1
S019106,54060,37.8394,-121.3803,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019107,54063,38.2386,-121.5171,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019108,54065,38.2017,-121.6092,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019109,54066,38.159,-121.199,San Joaquin,Mokelumne,FALSE,1,1
S019110,54068,37.7096,-121.265,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019111,54071,37.8215,-121.3474,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019112,54073,37.7826,-121.4202,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019114,54078,37.7673,-121.3522,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019115,54079,37.7699,-121.3858,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019116,54081,38.24,-121.5224,Sacramento,Sacramento Valley Floor,TRUE,1,1
S019117,55105,38.0699,-120.9134,San Joaquin,Calaveras,FALSE,1,1
S019118,52627,37.8937,-121.4893,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019120,54082,38.0311,-121.3656,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019121,54136,37.7823,-121.4026,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019123,54088,38.0399,-121.3873,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019124,54138,37.7706,-121.3586,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
S019126,54091,37.8928,-121.6026,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
